Custkey,DateKey,Discount Amount,Invoice Date,Invoice Number,Item Class,Item Number,Item,Line Number,List Price,Order Number,Promised Delivery Date,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,Sales Rep,U/M
10023511,12/31/2019,317.65,2019/12/31,329641,P01,38826,Ebony Macintosh Apples,14000,223.06,124192,12/31/2019,351.53,669.18,111.35,240.18,117.1766667,3,136,EA
10023511,12/31/2019,458.04,2019/12/31,329641,P01,61145,Good Imported Beer,17000,321.64,124192,12/31/2019,506.88,964.92,402.36,104.52,168.96,3,136,EA
10023511,12/31/2019,489.06,2019/12/31,329641,P01,29758,BBB Best Apple Butter,7000,515.14,124192,12/31/2019,541.22,1030.28,307.8,233.42,270.61,2,136,EA
10023511,12/31/2019,684.28,2019/12/31,329641,P01,37574,Walrus Light Beer,12000,288.31,124192,12/31/2019,757.27,1441.55,465.89,291.38,151.454,5,136,EA
10023511,12/31/2019,917.52,2019/12/31,329641,P01,28401,Ebony Prepared Salad,4000,966.44,124192,12/31/2019,1015.36,1932.88,544.55,470.81,507.68,2,136,EA
10023511,12/31/2019,1029.7,2019/12/31,329641,P01,27550,Imagine Popsicles,3000,1084.61,124192,12/31/2019,1139.52,2169.22,593.09,546.43,569.76,2,136,EA
10023511,12/31/2019,1190.6898,2019/12/31,329641,P01,37441,Atomic Mint Chocolate Bar,11000,1254.1899,124192,12/31/2019,1317.69,2508.3798,677,640.69,658.845,2,136,EA
10023511,12/31/2019,2717.55,2019/12/31,329641,P01,17801,Better Fancy Canned Sardines,1000,1431.23,124192,12/31/2019,3007.37,5724.92,1798.77,1208.6,751.8425,4,136,EA
10020672,12/31/2019,224.22,2019/12/31,329644,,239782,BBB Best Strawberry Preserves,1000,472.36,124197,12/31/2019,248.14,472.36,118.71,129.43,248.14,1,125,EA
10013332,12/31/2019,249.35,2019/12/31,329651,P01,29071,Nationeel Salted Pretzels,13000,181.44,124213,12/31/2019,294.97,544.32,89.59,205.38,98.32333333,3,131,SE
10013332,12/31/2019,396.22,2019/12/31,329651,P01,37574,Walrus Light Beer,17000,288.31,124213,12/31/2019,468.71,864.93,279.53,189.18,156.2366667,3,131,EA
10019194,12/31/2019,296.05,2019/12/31,329659,P01,60900,Best Choice Sugar Cookies,1000,623.67,124226,12/31/2019,327.62,623.67,140.82,186.8,327.62,1,108,EA
10010865,12/31/2019,451.76,2019/12/31,329668,P01,34862,Best Oatmeal,2000,478.56,124240,12/31/2019,505.36,957.12,191.74,313.62,252.68,2,167,EA
10020080,12/31/2019,233.52,2019/12/31,329672,P01,31681,Golden Fajita French Fries,1000,275.37,124248,12/31/2019,317.22,550.74,117.45,199.77,158.61,2,142,EA
10019664,12/31/2019,251.63,2019/12/31,329676,P01,27550,Imagine Popsicles,1000,1084.61,124255,12/31/2019,832.98,1084.61,296.55,536.43,832.98,1,170,EA
10007577,12/31/2019,282.92,2019/12/31,329679,P01,63559,Gorilla String Cheese,2000,298,124259,12/31/2019,313.08,596,190.29,122.79,156.54,2,175,EA
10007577,12/31/2019,424.37,2019/12/31,329679,P01,62616,Tell Tale Limes,1000,298,124259,12/31/2019,469.63,894,286.04,183.59,156.5433333,3,175,EA
10019194,12/31/2019,546.0999,2019/12/31,329681,P01,31875,Golden Frozen Chicken Thighs,2000,1150.4399,124266,12/31/2019,604.34,1150.4399,314.27,290.07,604.34,1,108,EA
10019194,12/31/2019,446.01,2019/12/31,329686,P01,26502,Bravo Large Canned Shrimp,3000,939.57,124272,12/31/2019,493.56,939.57,266.94,226.62,493.56,1,108,EA
10006846,12/31/2019,593.25,2019/12/31,329693,P01,30285,Even Better Chocolate Milk,1000,1327.05,124289,12/31/2019,733.8,1327.05,470.77,263.03,733.8,1,114,EA
10019400,12/30/2019,1004.93,2019/12/30,329460,,33503,Best Choice Graham Crackers,3000,1029.98,121807,12/29/2019,1055.03,2059.96,613.64,441.39,527.515,2,119,EA
10019400,12/30/2019,2488.18,2019/12/30,329460,P01,67550,Discover Manicotti,11000,1275.1,121807,12/29/2019,2612.22,5100.4,1410.26,1201.96,653.055,4,119,EA
10019400,12/30/2019,1505.48,2019/12/30,329461,P01,386312,Fabulous Apple Juice,2000,1543,122061,12/29/2019,1580.52,3086,959.57,620.95,790.26,2,119,EA
10019400,12/30/2019,2829.45,2019/12/30,329461,P01,284012,Fabulous Diet Soda,11000,966.66,122061,12/29/2019,2970.51,5799.96,1675.2,1295.31,495.085,6,119,EA
10019400,12/30/2019,609.9,2019/12/30,329463,P01,39400,BBB Best Tomato Sauce,8000,188.52,123158,12/29/2019,521.22,1131.12,376.55,144.67,86.87,6,119,EA
10019400,12/30/2019,932.74,2019/12/30,329463,P01,37574,Walrus Light Beer,9000,288.31,123158,12/29/2019,797.12,1729.86,559.06,238.06,132.8533333,6,119,EA
10014804,12/30/2019,772.23,2019/12/30,329465,P01,38076,Cutting Edge Foot-Long Hot Dogs,21000,548.66,123345,12/30/2019,873.75,1645.98,346.89,526.86,291.25,3,127,EA
10002526,12/30/2019,225.76,2019/12/30,329466,P01,20990,Moms Sliced Ham,3000,101,123875,12/30/2019,279.24,505,146.78,132.46,55.848,5,116,SE
10002526,12/30/2019,250.74,2019/12/30,329466,P01,32720,High Top Cauliflower,5000,50.99,123875,12/30/2019,310.15,560.89,84.73,225.42,28.19545455,11,116,EA
10002526,12/30/2019,324.44,2019/12/30,329466,P01,29071,Nationeel Salted Pretzels,4000,181.44,123875,12/30/2019,401.32,725.76,119.46,281.86,100.33,4,116,SE
10002526,12/30/2019,639.82,2019/12/30,329466,P01,17801,Better Fancy Canned Sardines,2000,1431.23,123875,12/30/2019,791.41,1431.23,449.69,341.72,791.41,1,116,EA
10002526,12/30/2019,1375.74,2019/12/30,329466,P01,11690,High Top Dried Mushrooms,1000,192.34,123875,12/30/2019,1701.7,3077.44,534.2,1167.5,106.35625,16,116,SE
10019400,12/30/2019,1004.93,2019/12/30,329468,,33503,Best Choice Graham Crackers,2000,1029.98,123628,12/29/2019,1055.03,2059.96,613.64,441.39,527.515,2,119,EA
10019400,12/30/2019,27287.58,2019/12/30,329468,,800600,Club Blueberry Yogurt,1000,694.75,123628,12/29/2019,24818.67,52106.25,18592.19,6226.48,330.9156,75,119,EA
10015267,12/30/2019,126.52,2019/12/30,329473,P01,37574,Walrus Light Beer,1000,131.79,121637,12/30/2019,3036.44,3162.96,2236.26,800.18,126.5183333,24,160,EA
10000466,12/30/2019,31.8,2019/12/30,329475,P01,36214,Big Time Frozen Cauliflower,1000,53,121872,12/30/2019,763.2,795,554.5,208.7,50.88,15,124,EA
10000466,12/30/2019,1150.17,2019/12/30,329480,P01,38006,Gorilla Sour Cream,13000,1103,123344,12/30/2019,1055.83,2206,665.54,390.29,527.915,2,124,EA
10014804,12/30/2019,297.5,2019/12/30,329481,P01,30500,Blue Label Canned Beets,30000,634.11,123363,12/30/2019,336.61,634.11,272.06,64.55,336.61,1,127,EA
10014804,12/30/2019,485.72,2019/12/30,329481,P01,63654,American Pimento Loaf,63000,517.65,123363,12/30/2019,549.58,1035.3,168.18,381.4,274.79,2,127,EA
10014804,12/30/2019,1544.45,2019/12/30,329481,P01,38076,Cutting Edge Foot-Long Hot Dogs,50000,548.66,123363,12/30/2019,1747.51,3291.96,693.77,1053.74,291.2516667,6,127,EA
10015267,12/30/2019,268.76,2019/12/30,329482,P01,37843,Token Orange Juice,29000,49.08,123744,12/30/2019,222.04,490.8,117.29,104.75,22.204,10,160,EA
10015267,12/30/2019,403.15,2019/12/30,329482,P01,60013,Blue Medal Small Brown Eggs,34000,49.08,123744,12/30/2019,333.05,736.2,300.02,33.03,22.20333333,15,160,EA
10015267,12/30/2019,407.66,2019/12/30,329482,P01,62686,Tell Tale Mandarin Oranges,53000,49.63,123744,12/30/2019,336.79,744.45,208.31,128.48,22.45266667,15,160,EA
10015267,12/30/2019,710.11,2019/12/30,329482,P01,15236,Great Muffins,1000,37.05,123744,12/30/2019,586.64,1296.75,156.45,430.19,16.76114286,35,160,EA
10015267,12/30/2019,710.25,2019/12/30,329482,P01,61484,Super Creamy Peanut Butter,46000,51.88,123744,12/30/2019,586.75,1297,381.07,205.68,23.47,25,160,EA
10015267,12/30/2019,722.19,2019/12/30,329482,P01,62871,Fast Dried Apples,24000,21.98,123744,12/30/2019,596.61,1318.8,298.31,298.3,9.9435,60,160,EA
10015267,12/30/2019,815.94,2019/12/30,329482,P01,62616,Tell Tale Limes,51000,298,123744,12/30/2019,674.06,1490,476.73,197.33,134.812,5,160,EA
10015267,12/30/2019,823.38,2019/12/30,329482,P01,36030,Big Time Chicken TV Dinner,21000,21.48,123744,12/30/2019,680.22,1503.6,341.16,339.06,9.717428571,70,160,EA
10015267,12/30/2019,1548.53,2019/12/30,329482,P01,39400,BBB Best Tomato Sauce,31000,188.52,123744,12/30/2019,1279.27,2827.8,941.38,337.89,85.28466667,15,160,EA
10015267,12/30/2019,2028.9,2019/12/30,329482,P01,36015,Big Time Apple Cinnamon Waffles,20000,37.05,123744,12/30/2019,1676.1,3705,581.53,1094.57,16.761,100,160,EA
10015267,12/30/2019,2045.86,2019/12/30,329482,P01,28929,Nationeel Potato Chips,13000,37.36,123744,12/30/2019,1690.14,3736,742.72,947.42,16.9014,100,160,EA
10014804,12/30/2019,222.04,2019/12/30,329483,P01,28739,Ebony Canned Peanuts,2000,157.76,123887,12/30/2019,251.24,473.28,177.96,73.28,83.74666667,3,127,SE
10014804,12/30/2019,881.61,2019/12/30,329483,P01,26502,Bravo Large Canned Shrimp,23000,939.57,123887,12/30/2019,997.53,1879.14,533.89,463.64,498.765,2,127,EA
10014804,12/30/2019,1079.4798,2019/12/30,329483,P01,31875,Golden Frozen Chicken Thighs,21000,1150.4399,123887,12/30/2019,1221.4,2300.8798,628.54,592.86,610.7,2,127,EA
10014804,12/30/2019,1176.8298,2019/12/30,329483,P01,37441,Atomic Mint Chocolate Bar,12000,1254.1899,123887,12/30/2019,1331.55,2508.3798,677,654.55,665.775,2,127,EA
10014804,12/30/2019,1765.2397,2019/12/30,329483,P01,37441,Atomic Mint Chocolate Bar,20000,1254.1899,123887,12/30/2019,1997.33,3762.5697,1015.51,981.82,665.7766667,3,127,EA
10008381,12/30/2019,178.87,2019/12/30,329484,P01,38842,Ebony Lemons,18000,192.91,124265,12/30/2019,206.95,385.82,107.15,99.8,103.475,2,111,EA
10008381,12/30/2019,237.7,2019/12/30,329484,,38894,Ebony Walnuts,19000,256.34,124265,12/30/2019,274.98,512.68,98.98,176,137.49,2,111,EA
10008381,12/30/2019,254.76,2019/12/30,329484,P01,7536,Golden Apple Cinnamon Waffles,2000,274.75,124265,12/30/2019,294.74,549.5,111,183.74,147.37,2,111,EA
10008381,12/30/2019,509.97,2019/12/30,329484,P01,24336,Fast Low Fat Cookies,12000,219.99,124265,12/30/2019,589.98,1099.95,174.09,415.89,117.996,5,111,EA
10026606,12/30/2019,918.1412,2019/12/30,329485,,31400,Red Spade Pimento Loaf,1000,35.4219,122888,12/30/2019,22035.25,22953.3912,16718.08,5317.17,34.00501543,648,114,EA
10025248,12/30/2019,517.75,2019/12/30,329486,P01,220332,BBB Best Decaf Coffee,2000,117.33,124211,12/30/2019,655.55,1173.3,464.47,191.08,65.555,10,170,EA
10025248,12/30/2019,27023.162,2019/12/30,329486,P01,28500,Ebony Squash,1000,1020.6357,124211,12/30/2019,34214.98,61238.142,18212.27,16002.71,570.2496667,60,170,EA
10015267,12/30/2019,8.39,2019/12/30,329488,P01,39513,Fabulous Cream Soda,4000,41.97,121638,12/30/2019,201.46,209.85,167.19,34.27,40.292,5,160,EA
10015267,12/30/2019,63.26,2019/12/30,329488,P01,37574,Walrus Light Beer,1000,131.79,121638,12/30/2019,1518.22,1581.48,1118.13,400.09,126.5183333,12,160,EA
10015267,12/30/2019,300.91,2019/12/30,329489,P01,62871,Fast Dried Apples,16000,21.98,123769,12/30/2019,248.59,549.5,124.3,124.29,9.9436,25,160,EA
10015267,12/30/2019,511.47,2019/12/30,329489,P01,28929,Nationeel Potato Chips,11000,37.36,123769,12/30/2019,422.53,934,185.68,236.85,16.9012,25,160,EA
10015267,12/30/2019,516.18,2019/12/30,329489,P01,39400,BBB Best Tomato Sauce,21000,188.52,123769,12/30/2019,426.42,942.6,313.79,112.63,85.284,5,160,EA
10015267,12/30/2019,3043.35,2019/12/30,329489,P01,36015,Big Time Apple Cinnamon Waffles,13000,37.05,123769,12/30/2019,2514.15,5557.5,872.3,1641.85,16.761,150,160,EA
10007457,12/30/2019,515.9,2019/12/30,329490,P01,11690,High Top Dried Mushrooms,1000,192.34,124214,12/30/2019,638.14,1154.04,200.33,437.81,106.3566667,6,166,SE
10007457,12/30/2019,811.11,2019/12/30,329490,P01,29071,Nationeel Salted Pretzels,3000,181.44,124214,12/30/2019,1003.29,1814.4,298.64,704.65,100.329,10,166,SE
10000453,12/30/2019,242.86,2019/12/30,329491,,63654,American Pimento Loaf,3000,517.65,121769,12/30/2019,274.79,517.65,54.79,220,274.79,1,125,EA
10009606,12/30/2019,1435.56,2019/12/30,329492,,63891,Imagine Pancake Mix,3000,2760.7,121863,12/30/2019,1325.14,2760.7,712.36,612.78,1325.14,1,103,EA
10002149,12/30/2019,262.04,2019/12/30,329493,P01,63654,American Pimento Loaf,46000,517.65,121871,12/30/2019,255.61,517.65,84.09,171.52,255.61,1,109,EA
10021668,12/30/2019,262.04,2019/12/30,329494,P01,63654,American Pimento Loaf,68000,517.65,121873,12/30/2019,255.61,517.65,84.09,171.52,255.61,1,117,EA
10000453,12/30/2019,367.41,2019/12/30,329501,P01,39529,Fabulous Diet Soda,47000,247.07,122108,12/30/2019,373.8,741.21,256.05,117.75,124.6,3,125,EA
10019194,12/30/2019,1562.65,2019/12/30,329503,P01,38076,Cutting Edge Foot-Long Hot Dogs,31000,548.66,122495,12/30/2019,1729.31,3291.96,693.77,1035.54,288.2183333,6,108,EA
10007564,12/30/2019,563.46,2019/12/30,329505,P01,34901,Better Noodle Soup,10000,51.88,122938,12/30/2019,474.14,1037.6,304.05,170.09,23.707,20,166,EA
10021668,12/30/2019,602.01,2019/12/30,329506,P01,30500,Blue Label Canned Beets,8000,634.11,123384,12/30/2019,666.21,1268.22,544.11,122.1,333.105,2,117,EA
10016113,12/30/2019,508.75,2019/12/30,329508,P01,38076,Cutting Edge Foot-Long Hot Dogs,11000,548.66,123534,12/30/2019,588.57,1097.32,231.26,357.31,294.285,2,162,EA
10023244,12/30/2019,1076.27,2019/12/30,329512,P01,47550,Red Spade Turkey Hot Dogs,17000,1160.7,123805,12/30/2019,1245.13,2321.4,625.89,619.24,622.565,2,124,EA
10023244,12/30/2019,1509.43,2019/12/30,329512,P01,47801,Red Spade Foot-Long Hot Dogs,2000,1627.84,123805,12/30/2019,1746.25,3255.68,951.5,794.75,873.125,2,124,EA
10023244,12/30/2019,1990.68,2019/12/30,329512,P01,17801,Better Fancy Canned Sardines,16000,1431.23,123805,12/30/2019,2303.01,4293.69,1349.08,953.93,767.67,3,124,EA
10023244,12/30/2019,2654.24,2019/12/30,329512,P01,17801,Better Fancy Canned Sardines,9000,1431.23,123805,12/30/2019,3070.68,5724.92,1798.77,1271.91,767.67,4,124,EA
10002149,12/30/2019,245.72,2019/12/30,329513,P01,63654,American Pimento Loaf,27000,517.65,123918,12/30/2019,271.93,517.65,84.09,187.84,271.93,1,109,EA
10002149,12/30/2019,430.64,2019/12/30,329513,P01,29071,Nationeel Salted Pretzels,16000,181.44,123918,12/30/2019,476.56,907.2,149.32,327.24,95.312,5,109,EA
10002149,12/30/2019,605.28,2019/12/30,329513,P01,67550,Discover Manicotti,28000,1275.1,123918,12/30/2019,669.82,1275.1,352.56,317.26,669.82,1,109,EA
10002149,12/30/2019,917.52,2019/12/30,329513,P01,28401,Ebony Prepared Salad,12000,966.44,123918,12/30/2019,1015.36,1932.88,544.55,470.81,507.68,2,109,EA
10002149,12/30/2019,1005.0802,2019/12/30,329513,P01,28500,Ebony Squash,13000,1058.6801,123918,12/30/2019,1112.28,2117.3602,607.08,505.2,556.14,2,109,EA
10002149,12/30/2019,1029.7,2019/12/30,329513,P01,27550,Imagine Popsicles,11000,1084.61,123918,12/30/2019,1139.52,2169.22,593.09,546.43,569.76,2,109,EA
10002149,12/30/2019,2397.17,2019/12/30,329513,P01,20990,Moms Sliced Ham,6000,101,123918,12/30/2019,2652.83,5050,1467.83,1185,53.0566,50,109,EA
10000453,12/30/2019,206.29,2019/12/30,329514,P01,26361,Bravo Canned Yams,15000,439.7,123962,12/30/2019,233.41,439.7,134.67,98.74,233.41,1,125,EA
10000453,12/30/2019,231.69,2019/12/30,329514,P01,60448,High Top Summer Squash,42000,493.85,123962,12/30/2019,262.16,493.85,207.23,54.93,262.16,1,125,EA
10000453,12/30/2019,232.98,2019/12/30,329514,P01,62672,Tell Tale Fancy Plums,47000,235,123962,12/30/2019,237.02,470,80.83,156.19,118.51,2,125,SE
10000453,12/30/2019,238.21,2019/12/30,329514,P01,29255,Thresher Spicy Mints,24000,507.75,123962,12/30/2019,269.54,507.75,162.89,106.65,269.54,1,125,EA
10000453,12/30/2019,244.94,2019/12/30,329514,P01,38790,Ebony Shitake Mushrooms,36000,247.07,123962,12/30/2019,249.2,494.14,163.86,85.34,124.6,2,125,EA
10000453,12/30/2019,293.22,2019/12/30,329514,,63234,Token Diet Soda,50000,625,123962,12/30/2019,331.78,625,275.56,56.22,331.78,1,125,EA
10000453,12/30/2019,313.95,2019/12/30,329514,P01,38826,Ebony Macintosh Apples,39000,223.06,123962,12/30/2019,355.23,669.18,111.35,243.88,118.41,3,125,SE
10000453,12/30/2019,374.52,2019/12/30,329514,P01,24702,Fast Potato Chips,12000,798.27,123962,12/30/2019,423.75,798.27,269.6,154.15,423.75,1,125,EA
10000453,12/30/2019,451.19,2019/12/30,329514,P01,11690,High Top Dried Mushrooms,5000,192.34,123962,12/30/2019,510.51,961.7,166.94,343.57,102.102,5,125,SE
10000453,12/30/2019,609.43,2019/12/30,329514,,62510,Tell Tale Onions,46000,1299,123962,12/30/2019,689.57,1299,375.57,314,689.57,1,125,EA
10021668,12/30/2019,230.62,2019/12/30,329515,P01,29754,BBB Best Pepper,12000,485.84,124025,12/30/2019,255.22,485.84,158.18,97.04,255.22,1,117,EA
10021668,12/30/2019,268.7,2019/12/30,329515,P01,30092,Just Right Chicken Ramen Soup,14000,283.03,124025,12/30/2019,297.36,566.06,154.19,143.17,148.68,2,117,EA
10021668,12/30/2019,273.71,2019/12/30,329515,P01,37574,Walrus Light Beer,27000,288.31,124025,12/30/2019,302.91,576.62,186.35,116.56,151.455,2,117,EA
10021668,12/30/2019,279.4,2019/12/30,329515,P01,32966,High Top Golden Delcious Apples,19000,147.15,124025,12/30/2019,309.2,588.6,227.15,82.05,77.3,4,117,EA
10021668,12/30/2019,292.27,2019/12/30,329515,P01,29394,Pearl Chardonnay,10000,123.14,124025,12/30/2019,323.43,615.7,228.77,94.66,64.686,5,117,EA
10021668,12/30/2019,293.61,2019/12/30,329515,P01,29312,Discover Spaghetti,9000,44.18,124025,12/30/2019,324.91,618.52,185.19,139.72,23.20785714,14,117,EA
10021668,12/30/2019,317.07,2019/12/30,329515,P01,29753,BBB Best Strawberry Jelly,11000,222.65,124025,12/30/2019,350.88,667.95,275.1,75.78,116.96,3,117,EA
10021668,12/30/2019,362.38,2019/12/30,329515,P01,37170,Fast BBQ Potato Chips,24000,190.85,124025,12/30/2019,401.02,763.4,170.53,230.49,100.255,4,117,EA
10021668,12/30/2019,428.97,2019/12/30,329515,P01,38050,Gorilla Chocolate Milk,31000,301.23,124025,12/30/2019,474.72,903.69,323.31,151.41,158.24,3,117,EA
10021668,12/30/2019,1092.1998,2019/12/30,329515,P01,31875,Golden Frozen Chicken Thighs,17000,1150.4399,124025,12/30/2019,1208.68,2300.8798,628.54,580.14,604.34,2,117,EA
10021668,12/30/2019,1095.62,2019/12/30,329515,P01,11690,High Top Dried Mushrooms,2000,192.34,124025,12/30/2019,1212.46,2308.08,400.65,811.81,101.0383333,12,117,EA
10021668,12/30/2019,1190.6898,2019/12/30,329515,P01,37441,Atomic Mint Chocolate Bar,26000,1254.1899,124025,12/30/2019,1317.69,2508.3798,677,640.69,658.845,2,117,EA
10021668,12/30/2019,1507.6303,2019/12/30,329515,P01,28500,Ebony Squash,8000,1058.6801,124025,12/30/2019,1668.41,3176.0403,910.61,757.8,556.1366667,3,117,EA
10021668,12/30/2019,7868.57,2019/12/30,329515,P01,67550,Discover Manicotti,45000,1275.1,124025,12/30/2019,8707.73,16576.3,4583.33,4124.4,669.8253846,13,117,EA
10019194,12/30/2019,218.36,2019/12/30,329517,P01,13910,Best Choice Golden Raisins,9000,107.84,124055,12/30/2019,213,431.36,127.62,85.38,53.25,4,108,EA
10019194,12/30/2019,221.99,2019/12/30,329517,P01,37172,Fast Low Fat BBQ Chips,46000,219.27,124055,12/30/2019,216.55,438.54,122.93,93.62,108.275,2,108,EA
10019194,12/30/2019,223.64,2019/12/30,329517,P01,29312,Discover Spaghetti,35000,44.18,124055,12/30/2019,218.16,441.8,132.28,85.88,21.816,10,108,EA
10019194,12/30/2019,229.74,2019/12/30,329517,P01,28751,Ebony Cantelope,28000,113.46,124055,12/30/2019,224.1,453.84,163.42,60.68,56.025,4,108,SE
10019194,12/30/2019,249.52,2019/12/30,329517,P01,62672,Tell Tale Fancy Plums,66000,235,124055,12/30/2019,220.48,470,80.83,139.65,110.24,2,108,SE
10019194,12/30/2019,255.8,2019/12/30,329517,P01,38786,Ebony Prepared Salad,54000,240.91,124055,12/30/2019,226.02,481.82,93.43,132.59,113.01,2,108,SE
10019194,12/30/2019,264.95,2019/12/30,329517,P01,21390,Big Time Ice Cream,14000,104.68,124055,12/30/2019,258.45,523.4,132.38,126.07,51.69,5,108,EA
10019194,12/30/2019,275.72,2019/12/30,329517,P01,62027,Big Time Home Style French Fries,65000,181.56,124055,12/30/2019,268.96,544.68,215.33,53.63,89.65333333,3,108,EA
10019194,12/30/2019,278.05,2019/12/30,329517,P01,32963,High Top Macintosh Apples,40000,137.32,124055,12/30/2019,271.23,549.28,211.73,59.5,67.8075,4,108,EA
10019194,12/30/2019,281.77,2019/12/30,329517,P01,29260,Monarch Ravioli,34000,556.63,124055,12/30/2019,274.86,556.63,166.3,108.56,274.86,1,108,EA
10019194,12/30/2019,292.09,2019/12/30,329517,P01,11690,High Top Dried Mushrooms,7000,192.34,124055,12/30/2019,284.93,577.02,100.16,184.77,94.97666667,3,108,SE
10019194,12/30/2019,297.95,2019/12/30,329517,P01,32966,High Top Golden Delcious Apples,43000,147.15,124055,12/30/2019,290.65,588.6,227.15,63.5,72.6625,4,108,EA
10019194,12/30/2019,353.72,2019/12/30,329517,P01,61859,Urban Large Brown Eggs,77000,232.92,124055,12/30/2019,345.04,698.76,206.53,138.51,115.0133333,3,108,EA
10019194,12/30/2019,372.6,2019/12/30,329517,P01,61855,Moms Sliced Ham,63000,122.68,124055,12/30/2019,363.48,736.08,145.5,217.98,60.58,6,108,EA
10019194,12/30/2019,466.97,2019/12/30,329517,P01,5742,Red Spade Beef Bologna,1000,115.31,124055,12/30/2019,455.51,922.48,155.08,300.43,56.93875,8,108,EA
10019194,12/30/2019,493.84,2019/12/30,329517,,62947,Atomic Semi-Sweet Chocolate Bar,78000,325.19,124055,12/30/2019,481.73,975.57,390.38,91.35,160.5766667,3,108,EA
10019194,12/30/2019,506.2,2019/12/30,329517,P01,63004,Walrus Imported Beer,76000,250,124055,12/30/2019,493.8,1000,276.07,217.73,123.45,4,108,EA
10019194,12/30/2019,519.52,2019/12/30,329517,P01,26370,Bravo Canned Tomatos,20000,205.26,124055,12/30/2019,506.78,1026.3,287.69,219.09,101.356,5,108,EA
10019194,12/30/2019,577.46,2019/12/30,329517,P01,61860,Urban Small Eggs,83000,285.19,124055,12/30/2019,563.3,1140.76,317.4,245.9,140.825,4,108,EA
10019194,12/30/2019,721.83,2019/12/30,329517,P01,61857,Moms Sliced Chicken,82000,285.19,124055,12/30/2019,704.12,1425.95,412.13,291.99,140.824,5,108,EA
10019194,12/30/2019,759.31,2019/12/30,329517,P01,63003,Shady Lake Rice Medly,75000,250,124055,12/30/2019,740.69,1500,410.4,330.29,123.4483333,6,108,EA
